logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol	entrez
ENSG00000211445.12	-3.62712043022651	8.03008089652896	-20.7700157900396	8.51509081436119e-78	8.30780426019341e-76	166.475843485824	GPX3	2878
ENSG00000126895.15	-3.43810683909998	2.44361378431733	-20.7653760697882	9.07821829760799e-78	8.81271462679352e-76	166.412073381019	AVPR2	554
ENSG00000286289.1	-3.13843912329699	1.77490412020495	-20.755841137666	1.03549614058813e-77	9.95209673824954e-76	166.28103609925	LOC107984270	107984270
ENSG00000113594.10	-2.7464667254209	5.23257965066123	-20.7179782274071	1.74581107225975e-77	1.66958308385712e-75	165.760884380134	LIFR	3977
ENSG00000166851.15	3.28309249604948	4.5661668731479	20.6945522977863	2.41147258383597e-77	2.29481908248982e-75	165.439219607623	PLK1	5347
ENSG00000266524.3	-4.57242163373885	1.95639638309354	-20.6781065256034	3.02507593561766e-77	2.86462828060107e-75	165.213471516648	GDF10	2662
ENSG00000169258.7	2.92038809792581	3.6574357175338	20.6775889756712	3.04673177852609e-77	2.87106168280815e-75	165.206368158575	GPRIN1	114787
ENSG00000123612.16	-4.1965527481701	1.14742551669807	-20.6771036298255	3.06718078261129e-77	2.87630089118859e-75	165.199706853653	ACVR1C	130399
ENSG00000143799.14	1.24996665394467	8.06642065738793	20.6414025349868	5.0162102241063e-77	4.65880524563873e-75	164.709855142763	PARP1	142
ENSG00000087586.18	2.88444202466458	6.50572629534765	20.6191336201325	6.81667240991247e-77	6.3006927088368e-75	164.404446487486	AURKA	6790
ENSG00000188536.13	-4.58564801533355	4.82006798773575	-20.5973327839656	9.20287923637828e-77	8.46577243277884e-75	164.105562911568	HBA2	3040
ENSG00000186638.16	1.98626746756745	3.70903579818176	20.5811980963157	1.14912389593438e-76	1.05207466453367e-74	163.884428185272	KIF24	347240
ENSG00000164283.13	3.15685701882787	5.53348931294543	20.5540870540943	1.66864397476185e-76	1.52020174530059e-74	163.512986234452	ESM1	11082
ENSG00000162407.9	-1.90200930041444	6.64064601585736	-20.5537598048972	1.67617233538164e-76	1.52020174530059e-74	163.508503666765	PLPP3	8613
ENSG00000154839.10	3.37915299404144	4.72896496975104	20.5414558364507	1.98524904794617e-76	1.79210472468337e-74	163.3399846326	SKA1	220134
ENSG00000167874.7	-2.42479439087328	5.29618911258108	-20.4605276440455	6.03761609535e-76	5.42486826651029e-74	162.232409433415	TMEM88	92162
ENSG00000157456.8	2.93915075251392	6.62986463772668	20.4509524742439	6.88614873255129e-76	6.15863987108453e-74	162.101461954829	CCNB2	9133
ENSG00000123219.13	2.36598199219865	3.7032015582903	20.4182686445931	1.07857627356161e-75	9.60181403348533e-74	161.654642762063	CENPK	64105
ENSG00000168874.13	-3.38277236969582	1.26301027301575	-20.3791877193283	1.84386723540042e-75	1.63393702997547e-73	161.120687679351	ATOH8	84913
ENSG00000187758.8	-3.60683275275524	0.117350848524534	-20.3640319147334	2.26986896557018e-75	2.00225245099931e-73	160.913710657206	ADH1A	124
ENSG00000180914.10	-4.42016284092185	4.24703734896586	-20.3598349633955	2.40433337401195e-75	2.11122327814376e-73	160.856403795525	OXTR	5021
ENSG00000111077.18	-1.9576754836238	6.24953107169498	-20.3590472022723	2.4304450426316e-75	2.12449490197092e-73	160.845647838209	TNS2	23371
ENSG00000103647.13	-2.57385829795619	3.11061996744666	-20.3506335633348	2.72762847925838e-75	2.37352824154565e-73	160.730778309864	CORO2B	10391
ENSG00000161281.11	-2.86169174123581	7.61327105934378	-20.3025365165197	5.27285865908694e-75	4.56776159534715e-73	160.074432692859	COX7A1	1346
ENSG00000113368.12	2.35458010163161	7.31813846199856	20.3018642347038	5.32164301102235e-75	4.58944195030936e-73	160.065262331282	LMNB1	4001
ENSG00000079435.10	-4.03133489438515	4.50730176414513	-20.2940791770056	5.92049613397645e-75	5.08320641405143e-73	159.959076694781	LIPE	3991
ENSG00000115718.18	2.62222786833017	1.80324201906097	20.2847707059942	6.72550803275738e-75	5.74882142375252e-73	159.832130627273	PROC	5624
ENSG00000154258.17	-3.51207409604532	2.60391041133737	-20.220479144897	1.6214167821198e-74	1.37984710999957e-72	158.955892442462	ABCA9	10350
ENSG00000133466.14	2.33398432717591	5.4389708280129	20.2088830233751	1.90012091642569e-74	1.60993578348735e-72	158.797950184489	C1QTNF6	114904
ENSG00000189134.4	-2.39845003586494	2.59004953431342	-20.197418813082	2.22264843987491e-74	1.87498351796959e-72	158.641835622072	NKAPL	222698
ENSG00000135046.14	-2.53856761058084	8.72565745597947	-20.1863250539927	2.58670771044648e-74	2.17260954566979e-72	158.490795126263	ANXA1	301
ENSG00000134690.11	2.74148373854562	6.90721060749904	20.1769465082365	2.94055249763402e-74	2.45911658654953e-72	158.363129713841	CDCA8	55143
ENSG00000189057.11	3.20038770448615	5.7283038924022	20.1747984309249	3.02817572423789e-74	2.52147838969085e-72	158.333891940676	FAM111B	374393
ENSG00000253434.8	-3.29363735645159	-2.15548802591353	-20.1684916709957	3.30079576016107e-74	2.73668551479792e-72	158.248056065021	LINC02237	105375706
ENSG00000163431.13	-2.87050810437377	5.80451475877107	-20.1437668213108	4.62752399790924e-74	3.82027814494063e-72	157.911638153718	LMOD1	25802
ENSG00000167641.11	-3.12288522605993	5.42409631392207	-20.1341575465345	5.27664856513612e-74	4.3096128567576e-72	157.780928941707	PPP1R14A	94274
ENSG00000146670.10	2.94700905224768	5.55900258335553	20.1340115190974	5.28718421705949e-74	4.3096128567576e-72	157.778942786993	CDCA5	113130
ENSG00000164849.10	-2.54765795456214	1.41672484949659	-20.1148609291855	6.86770517687172e-74	5.5743835549079e-72	157.518514882793	GPR146	115330
ENSG00000151790.9	4.33357622617341	2.24394450198653	20.1087120146233	7.46920652722325e-74	6.03724400388698e-72	157.434914622136	TDO2	6999
ENSG00000183010.17	2.02503920116572	7.69967442226985	20.0910406432731	9.50699563384609e-74	7.65233923560994e-72	157.194705972799	PYCR1	5831
ENSG00000165209.19	1.3462384111229	6.52969888213622	20.0780488576535	1.13513500233566e-73	9.09897841291301e-72	157.018154999172	STRBP	55342
ENSG00000131069.20	-1.49941401644808	6.41232692997881	-20.0676181865192	1.30875687921227e-73	1.04473410713317e-71	156.87643737895	ACSS2	55902
ENSG00000076382.17	2.73458065312369	5.29183221599005	20.0651761367362	1.35309650071575e-73	1.07568387657724e-71	156.843261934208	SPAG5	10615
ENSG00000231246.2	-3.75182309954983	0.466509850051099	-20.0390441616826	1.93254158176881e-73	1.53003435559877e-71	156.488346673795	LINC02884	105378909
ENSG00000122547.11	-1.74963843254908	4.3421892667979	-20.026622026483	2.28923247168579e-73	1.80503644440923e-71	156.319691301972	EEPD1	80820
ENSG00000240583.13	-2.65309049581776	8.64350365310381	-20.0255712604077	2.32226381700303e-73	1.82363790312458e-71	156.305426755992	AQP1	358
ENSG00000056998.20	-3.50996227292334	5.47427727011402	-20.0005705670302	3.2651888965448e-73	2.55372142119241e-71	155.96611167167	GYG2	8908
ENSG00000101280.8	-3.02587997066657	-0.364070353047438	-19.9959090236474	3.47933330483577e-73	2.71023228962973e-71	155.902860894677	ANGPT4	51378
ENSG00000170965.10	4.59688961220237	2.81199696417412	19.9950830815716	3.51871301493888e-73	2.72989951897949e-71	155.891654538605	PLAC1	10761
ENSG00000169744.13	-2.00750634883016	4.85336234460445	-19.9503994790328	6.46708215320129e-73	4.9972437214217e-71	155.285636155857	LDB2	9079
ENSG00000138778.13	2.92133753401269	4.41759885779878	19.9482846734178	6.65599871588641e-73	5.12273239814716e-71	155.256966312294	CENPE	1062
ENSG00000165028.12	-2.19959348476814	2.69362096108173	-19.9473866880514	6.73787386327856e-73	5.16516854328632e-71	155.244792899994	NIPSNAP3B	55335
ENSG00000135476.12	3.06335232772038	3.70378332164302	19.9372944147698	7.73020556222588e-73	5.90245498225611e-71	155.107991982502	ESPL1	9700
ENSG00000156509.14	3.0062458559633	1.33240374515428	19.9290656623637	8.64636575987042e-73	6.57600369091247e-71	154.996469575391	FBXO43	286151
ENSG00000106004.5	-3.10027848310672	5.28100232774161	-19.8979927288682	1.31962329636608e-72	9.99705209380391e-71	154.575495070751	HOXA5	3202
ENSG00000187800.13	-2.32061715294144	3.35948123544739	-19.8664775001802	2.02569886404484e-72	1.52861135373508e-70	154.148771342229	PEAR1	375033
ENSG00000145777.15	-3.53993036927642	-0.0403270556691779	-19.8442323283986	2.7408675177327e-72	2.060236525586e-70	153.847714349148	TSLP	85480
ENSG00000000005.6	-4.90757029434874	2.81887100379477	-19.8406695595575	2.87682948171305e-72	2.15405395068732e-70	153.799508711322	TNMD	64102
ENSG00000120907.18	-3.78696983935046	-1.62294497053835	-19.8347323959525	3.11852996294424e-72	2.32601397004466e-70	153.719183605098	ADRA1A	148
ENSG00000154370.16	1.49757237378264	4.93036359929058	19.8129556396776	4.1920289011707e-72	3.11467747356983e-70	153.424636516326	TRIM11	81559
ENSG00000175643.10	2.59249346403783	5.34421366588753	19.8105804391042	4.32946198181361e-72	3.20446538561974e-70	153.392517284557	RMI2	116028
ENSG00000154263.17	-3.37708314137605	1.53557184199356	-19.8048885988752	4.67739096563984e-72	3.44877246848208e-70	153.315553712997	ABCA10	10349
ENSG00000178999.13	3.31548239822706	5.95072872497228	19.7943619772346	5.39608904984379e-72	3.96356077052785e-70	153.173236829724	AURKB	9212
ENSG00000169252.6	-2.98463543382718	4.92118539408913	-19.7927171451813	5.51794785042941e-72	4.03771653691649e-70	153.151001679695	ADRB2	154
ENSG00000114346.14	1.90395477637071	6.57870240478786	19.7905703761517	5.68113649997224e-72	4.14144131722505e-70	153.121982269775	ECT2	1894
ENSG00000130032.17	-3.46063960562726	0.252599625908153	-19.7548823564277	9.22111100803295e-72	6.69674520500679e-70	152.639731173123	PRRG3	79057
ENSG00000198885.10	-2.63107407479393	2.26302319985512	-19.7537605103041	9.36253073817399e-72	6.77398385018896e-70	152.624576890929	ITPRIPL1	150771
ENSG00000135424.18	-2.9459423429455	4.06675548340811	-19.7446358995374	1.05962231050600e-71	7.63797902774433e-70	152.501330295798	ITGA7	3679
ENSG00000024422.12	-2.23966908146848	7.83253053642985	-19.7421803986121	1.0955095800744e-71	7.86730634493581e-70	152.468167300237	EHD2	30846
ENSG00000197769.6	-3.62793582014654	3.48504527992381	-19.7004610578982	1.92876588937863e-71	1.37999627596357e-69	151.904955781884	MAP1LC3C	440738
ENSG00000158966.16	-2.40464021081041	4.44137313314409	-19.6968666772427	2.0250512521395e-71	1.4435402246801e-69	151.856452240245	CACHD1	57685
ENSG00000182253.15	-3.9845100868	5.43385917965202	-19.69092682016	2.1947995951717e-71	1.55879185954143e-69	151.776305400054	SYNM	23336
ENSG00000177098.9	-2.87398873877304	3.80443808215353	-19.6880683579343	2.28148114414473e-71	1.61441951438051e-69	151.737739197689	SCN4B	6330
ENSG00000124615.20	-1.91948406017	4.88964078031694	-19.6726741303526	2.81058193244659e-71	1.98156283835778e-69	151.530076947544	MOCS1	4337
ENSG00000119969.15	2.29484434798407	3.95774255979056	19.6508670940075	3.77627617682961e-71	2.65273102487252e-69	151.236011787901	HELLS	3070
ENSG00000246022.3	-3.66874643035156	-1.24978205337044	-19.6203125121253	5.71077719873339e-71	3.99713021467868e-69	150.824191741493	ALDH1L1-AS2	100862662
ENSG00000184113.9	-3.12015353590657	4.60570766844644	-19.581645302254	9.63545855098006e-71	6.71977575046328e-69	150.303372236615	CLDN5	7122
ENSG00000163808.17	2.79516001675489	3.95254184616209	19.5631435193157	1.2374134538562e-70	8.59868816604106e-69	150.054303051586	KIF15	56992
ENSG00000179603.18	3.5515171994452	-0.343453141323586	19.5540125254061	1.39996729923339e-70	9.69339365110778e-69	149.931415182357	GRM8	2918
ENSG00000180354.16	-2.31099708233436	5.9938785519498	-19.5372347553911	1.75625101001084e-70	1.21168775040677e-68	149.705670942517	MTURN	222166
ENSG00000114698.15	-2.12186028199911	6.16378063870567	-19.5252674432578	2.06444528570768e-70	1.41925103307121e-68	149.544695954607	PLSCR4	57088
ENSG00000081377.17	-1.71995870923565	3.94871345980752	-19.5238450878275	2.10449455982943e-70	1.44165340094982e-68	149.525566014113	CDC14B	8555
ENSG00000163513.19	-2.27129145005795	7.41127409446212	-19.5004419402316	2.88677276767117e-70	1.97055393377639e-68	149.210881650234	TGFBR2	7048
ENSG00000197894.11	-0.892749232029047	7.80846765721837	-19.497999507535	2.98355782021174e-70	2.02944964686093e-68	149.178048357766	ADH5	128
ENSG00000143195.13	2.98127708272981	0.282008003863321	19.497414789609	3.0072048211132e-70	2.03835728892157e-68	149.170188305278	ILDR2	387597
ENSG00000276365.1	-3.56822892763428	2.57470620206737	-19.4837356266811	3.61710456431592e-70	2.44318971935157e-68	148.986332127135	MIR145	406937
ENSG00000184601.11	-5.18304671530309	-0.595247434455718	-19.4647741225726	4.67189730189902e-70	3.14465895742458e-68	148.73155926127	C14orf180	400258
ENSG00000158186.13	-2.33369253745323	5.75171381863381	-19.4465716271337	5.97225802916227e-70	4.00597502108878e-68	148.487073604903	MRAS	22808
ENSG00000165269.13	-5.35589966027124	1.58518284989562	-19.4386900102008	6.64207668581448e-70	4.43984904555585e-68	148.381239254418	AQP7	364
ENSG00000204136.11	-2.29779230952036	4.21736228785427	-19.4375776735067	6.74246422514885e-70	4.49141116901467e-68	148.366304117294	GGTA1	2681
ENSG00000149380.12	2.95377512459123	4.33887047320832	19.4201786967832	8.52517069492121e-70	5.65942431218171e-68	148.132733848613	P4HA3	283208
ENSG00000102100.16	1.15048391566265	7.33975091615652	19.4144171617011	9.21369193730538e-70	6.09555139879676e-68	148.05540652781	SLC35A2	7355
ENSG00000173269.14	-2.19855564051037	5.75038477750661	-19.3885501854915	1.30564061649379e-69	8.6083158462208e-68	147.708346401535	MMRN2	79812
ENSG00000187942.12	-2.56124505998565	-0.204033667650409	-19.3827307539241	1.41212152320865e-69	9.278695097056e-68	147.630290923728	LDLRAD2	401944
ENSG00000169692.13	-1.88934397693246	9.08320508627786	-19.3452195079697	2.34018299480799e-69	1.53246288453223e-67	147.127372772186	AGPAT2	10555
ENSG00000144136.11	1.23528532954095	7.15748253099617	19.3397106136568	2.52030968115974e-69	1.64484264934607e-67	147.053545966236	SLC20A1	6574
ENSG00000250538.6	-4.89352557174062	-0.0957573182678687	-19.3261555375668	3.02468175355157e-69	1.9673670745828e-67	146.871923804337	NPY2R-AS1	107986321
ENSG00000237560.7	-3.01078751906422	-1.62193965188691	-19.3195441364259	3.3060835192992e-69	2.1431852827457e-67	146.78335664425	LINC01497	102723487
ENSG00000174697.5	-6.9747721424257	2.31800233446788	-19.3167293798319	3.43368527595413e-69	2.21845926959471e-67	146.745653373602	LEP	3952
ENSG00000129596.5	-3.76075554563728	5.50111419361797	-19.3143993743001	3.54302362106568e-69	2.28147101039156e-67	146.714444885923	CDO1	1036
ENSG00000149451.18	-3.40668037966821	2.49032754869697	-19.3088362990435	3.81834325841405e-69	2.45058986930374e-67	146.639938017964	ADAM33	80332
ENSG00000108381.11	-3.07588187734225	1.04828742904138	-19.3074225413265	3.8916514053289e-69	2.48936827311734e-67	146.621004734434	ASPA	443
ENSG00000150907.10	-1.90612541313819	5.25907720400793	-19.2947350129756	4.61574904249201e-69	2.94280660075448e-67	146.451115279729	FOXO1	2308
ENSG00000051180.17	2.52266754872716	5.10506323068186	19.2508641086806	8.32431997153846e-69	5.28977675033487e-67	145.864006847065	RAD51	5888
ENSG00000164087.8	1.83604652791131	6.25404959742427	19.2474802771457	8.71150740424137e-69	5.51766885361098e-67	145.818743899609	POC1A	25886
ENSG00000153902.14	-2.25249169075442	2.4025001352817	-19.1927709427406	1.81607415064917e-68	1.14650066804708e-66	145.087370979787	LGI4	163175
ENSG00000198947.16	-2.79918538114344	4.99392517269539	-19.1783755260368	2.20304051077793e-68	1.38176417490935e-66	144.895063968463	DMD	1756
ENSG00000143493.13	1.28061820521681	6.39576528036069	19.1697271582807	2.47405193662348e-68	1.54173339715137e-66	144.779558547442	INTS7	25896
ENSG00000134962.7	-3.57617880146841	1.40795308036027	-19.1627525959286	2.71667012467837e-68	1.6874801758372e-66	144.686423001163	KLB	152831
ENSG00000179094.16	-2.41359223385753	5.2865043374689	-19.1596560593984	2.83186759670373e-68	1.75339802029239e-66	144.645077360413	PER1	5187
ENSG00000112742.10	2.99412757565916	4.43629633944327	19.1540019844305	3.05493968234112e-68	1.8854736352545e-66	144.569589700849	TTK	7272
ENSG00000136848.17	-1.5195698550142	5.80252203500034	-19.1443938354759	3.47498070103738e-68	2.13788780836433e-66	144.441331298768	DAB2IP	153090
ENSG00000117399.14	3.13772174191837	7.62291824902367	19.1374537960737	3.81380512671849e-68	2.33889166469676e-66	144.348705090191	CDC20	991
ENSG00000145386.11	2.83930745961468	6.41120526364822	19.1199467372857	4.82238726966096e-68	2.94806573656046e-66	144.115103711449	CCNA2	890
ENSG00000260102.2	-2.84935790315668	-2.11727034289592	-19.1072716404887	5.71501470222326e-68	3.48273356522236e-66	143.946029358632	LINC01070	101928698
ENSG00000140525.19	2.06196414193847	4.86604171718916	19.1037351268011	5.99228668521671e-68	3.64021994292504e-66	143.898863392383	FANCI	55215
ENSG00000147799.11	1.89739010031068	5.32929118244981	19.0949904612019	6.73693111290581e-68	4.07975032097538e-66	143.78225194638	ARHGAP39	80728
ENSG00000018625.15	-4.72758461757612	1.65394979835006	-19.0911102547305	7.0962863511471e-68	4.28393936660811e-66	143.730515595974	ATP1A2	477
ENSG00000181997.8	-3.06909789247427	0.115060653505036	-19.0892166259243	7.27854669720522e-68	4.38027928649876e-66	143.705268600215	AQP7P2	389756
ENSG00000146410.12	2.78746656490878	4.34477474355306	19.0772813533614	8.53987556995761e-68	5.12339491492053e-66	143.546163306331	MTFR2	113115
ENSG00000274180.1	-1.84774645244441	4.81588172653836	-19.0698989763183	9.42700012088915e-68	5.6381049020228e-66	143.447771030067	NATD1	256302
ENSG00000182782.8	-3.17027866833437	3.97852019579747	-19.0695315241502	9.47348451512082e-68	5.6484189463921e-66	143.44287402608	HCAR2	338442
ENSG00000172901.20	-3.84793361840726	-0.374879739573545	-19.0520199911737	1.19755854738339e-67	7.11828800564688e-66	143.209542926497	LVRN	206338
ENSG00000115687.14	1.54772636130342	4.30494096103208	19.0466693241805	1.28644287254339e-67	7.62316055576481e-66	143.138265429813	PASK	23178
ENSG00000013810.20	2.21162645572097	5.05136734117251	19.0448484517155	1.31816918698135e-67	7.78727594926782e-66	143.114010981832	TACC3	10460
ENSG00000167588.13	-5.79582589348225	4.28094173762341	-19.0391968289969	1.42170280622042e-67	8.37330939346527e-66	143.038735943499	GPD1	2819
ENSG00000103044.11	-3.30346089330504	2.92290847258177	-19.0242279420809	1.73685672510396e-67	1.01983581202305e-65	142.839405664698	HAS3	3038
ENSG00000287148.1	-5.39065491032082	2.96859288020045	-18.9934213060917	2.62202094938992e-67	1.5349151727368e-65	142.429372801855	LINCADL	107986443
ENSG00000108001.15	-2.42141818161075	2.2471106563168	-18.992754737642	2.64548419179637e-67	1.54397171048708e-65	142.420503798736	EBF3	253738
