baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000278828.1	679.951144542686	4.74285314899394	0.220083183025789	21.5502751450036	5.26332759448284e-103	5.08384812351097e-101	H3C10	8357
ENSG00000165810.17	1077.54064539289	-3.82067696070649	0.177419274385283	-21.5347344528618	7.36152568250278e-103	7.07512204649695e-101	BTNL9	153579
ENSG00000113648.16	11795.643603107	1.23581805608522	0.057455623211141	21.5090880059516	1.27996050099364e-102	1.22407311674234e-100	MACROH2A1	9555
ENSG00000149090.12	778.391621779807	-3.42081514055998	0.159048684494401	-21.507975067096	1.31103699339205e-102	1.2476163861255e-100	PAMR1	25891
ENSG00000163808.17	731.942999312143	2.99262251355714	0.139199946941675	21.498733148304	1.5999599936258e-102	1.51509937043447e-100	KIF15	56992
ENSG00000121621.7	499.187572833875	2.90209746697371	0.135111546035013	21.4792706629355	2.43296292309399e-102	2.29268184138193e-100	KIF18A	81930
ENSG00000189129.14	524.587110694337	-3.27107805120244	0.152441426605727	-21.4579338703168	3.8503749481421e-102	3.61075452661209e-100	PLAC9	219348
ENSG00000069011.16	1780.09946199835	3.85248724062655	0.180096426864991	21.3912474982891	1.61189879393039e-101	1.50428313532113e-99	PITX1	5307
ENSG00000145386.11	1152.2557324966	2.92887291044971	0.137054812609445	21.3700843821947	2.53674031350803e-101	2.35599756617058e-99	CCNA2	890
ENSG00000197275.14	175.067005488136	2.78018012720502	0.130254503874675	21.344214936936	4.41312720086124e-101	4.07908092182954e-99	RAD54B	25788
ENSG00000106327.13	215.252503127951	3.91175950110782	0.183320947865681	21.3383115604113	5.00703780044441e-101	4.60599791566596e-99	TFR2	7036
ENSG00000254109.6	58.5224737171382	-2.93422485225079	0.137566639291625	-21.3294797878327	6.04766820206565e-101	5.53691252736987e-99	RBPMS-AS1	100128750
ENSG00000140525.19	2221.07258365805	2.29745630655498	0.107737950006135	21.3244850716405	6.7290110036203e-101	6.13165257395929e-99	FANCI	55215
ENSG00000124615.20	1205.78087232643	-2.14726044240208	0.100791897417858	-21.3038993948101	1.0445349620975e-100	9.47339267502326e-99	MOCS1	4337
ENSG00000108106.14	1248.26497797688	2.47577173795292	0.116225224900352	21.3015009441845	1.09941403981103e-100	9.92452356124738e-99	UBE2S	27338
ENSG00000124507.11	263.373959527389	3.00337211268952	0.141050529901721	21.2928807483542	1.32149846636834e-100	1.18738173829319e-98	PACSIN1	29993
ENSG00000093009.11	604.981798436797	3.07629475750728	0.144576211087915	21.2780147879005	1.81464576772206e-100	1.62293180281735e-98	CDC45	8318
ENSG00000160161.9	1005.8667363352	3.37176059730004	0.158466994482784	21.2773682513828	1.83983765514619e-100	1.6378794388071e-98	CILP2	148113
ENSG00000135424.18	1598.02494602293	-3.2077148967104	0.150826902147886	-21.2675248979471	2.26943352494572e-100	2.01105123095878e-98	ITGA7	3679
ENSG00000122729.19	3491.54415946364	-1.78226764490287	0.0838677458672656	-21.2509305749507	3.23196366193487e-100	2.85091662197524e-98	ACO1	48
ENSG00000117399.14	2094.67376409326	3.23925805406054	0.152434539869123	21.250157981529	3.28558305154939e-100	2.88504060862869e-98	CDC20	991
ENSG00000065328.17	793.180525814319	3.53190003116931	0.166296359242547	21.2385890301901	4.20326425548134e-100	3.6741474609678e-98	MCM10	55388
ENSG00000172061.9	8283.15362432676	3.81062931165905	0.179721850528139	21.2029271925531	8.97376923473945e-100	7.80879612958094e-98	LRRC15	131578
ENSG00000115718.18	49.8829262614557	2.83247892907427	0.133712860217798	21.18329474413	1.36167510618627e-99	1.17958922427383e-97	PROC	5624
ENSG00000102384.13	350.132839656779	2.7266482693887	0.128722798519876	21.1823259029571	1.38997248484945e-99	1.1987271634965e-97	CENPI	2491
ENSG00000115163.15	420.307379486166	3.29925741632736	0.155757733847311	21.181981368332	1.40017626302172e-99	1.20216022440238e-97	CENPA	1058
ENSG00000198826.11	876.620518035097	2.58635942247926	0.122154409814249	21.1728698653789	1.69890623920217e-99	1.45218897030564e-97	ARHGAP11A	9824
ENSG00000085999.13	315.951597818772	3.176699045929	0.150068402681722	21.1683404978089	1.87027805004835e-99	1.5916313379222e-97	RAD54L	8438
ENSG00000111077.18	5624.67911379498	-1.93753799405017	0.0915390089575929	-21.1662548689791	1.95488688357269e-99	1.65633793056391e-97	TNS2	23371
ENSG00000126218.12	167.747075645787	-2.92111014547414	0.138086423576036	-21.15421682904	2.52344866023161e-99	2.12873280429494e-97	F10	2159
ENSG00000013810.20	2721.96400773119	2.35219627189116	0.111318905150646	21.130249787383	4.19323227215597e-99	3.52195047971778e-97	TACC3	10460
ENSG00000123612.16	484.453531358035	-4.50780704750288	0.21372254435917	-21.0918649739043	9.4463273477851e-99	7.89974682703517e-97	ACVR1C	130399
ENSG00000121594.12	77.2870789945622	3.19612805270108	0.151582364336671	21.0850917036915	1.09002283950859e-98	9.07631948863234e-97	CD80	941
ENSG00000168477.19	2233.80440525973	-3.76870994008491	0.178750984597192	-21.0835758391908	1.1255043183792e-98	9.33154181221001e-97	TNXB	7148
ENSG00000196584.3	453.298814697413	2.51304284101112	0.119262349215474	21.0715524014268	1.45095780971767e-98	1.19784628068914e-96	XRCC2	7516
ENSG00000154920.15	206.781745905984	2.9773053920387	0.141465633657064	21.0461390167466	2.48085148357463e-98	2.03936548764658e-96	EME1	146956
ENSG00000099260.11	2302.61380833237	-2.55777505346946	0.121563356903393	-21.0406747446283	2.78388448693436e-98	2.27877459824568e-96	PALMD	54873
ENSG00000105664.11	7314.05589496728	4.05616330534955	0.193032568379928	21.0128443059732	5.00455672695116e-98	4.07924163929293e-96	COMP	1311
ENSG00000138640.15	1379.07651711567	-2.15349166746659	0.102583592065187	-20.9925546972283	7.67100099586505e-98	6.2264032452992e-96	FAM13A	10144
ENSG00000135094.11	704.938919263617	2.8467692496242	0.135725085540859	20.9745253670679	1.12079308557763e-97	9.05919699882374e-96	SDS	10993
ENSG00000246430.7	47.7311162654595	-3.96793072519983	0.189221666592589	-20.9697483203292	1.23917790660431e-97	9.97434949990922e-96	LINC00968	100507632
ENSG00000164087.8	702.049956845416	1.99039957589232	0.0949723018388343	20.9576848971185	1.59666203233495e-97	1.27984718425919e-95	POC1A	25886
ENSG00000123219.13	345.060083364601	2.47936889995797	0.118363502951925	20.9470726881496	1.99525218848889e-97	1.5927389164144e-95	CENPK	64105
ENSG00000123243.15	2664.54358670508	-3.49706852299472	0.167133367543021	-20.9238201467732	3.25007623675092e-97	2.58374373422034e-95	ITIH5	80760
ENSG00000131187.10	422.236781799934	3.69815944728204	0.177031361070763	20.889854909966	6.62202616862739e-97	5.2214000622671e-95	F12	2161
ENSG00000138316.11	400.920514931835	3.16418100808189	0.151525779302969	20.8821299097578	7.78433884651398e-97	6.11292105028281e-95	ADAMTS14	140766
ENSG00000162004.18	397.757340243578	3.42434245748583	0.164190815536681	20.8558709346371	1.34821286082705e-96	1.05444437431e-94	CCDC78	124093
ENSG00000136492.9	747.856648708491	3.09462975100129	0.148482788730872	20.8416731491376	1.81387273694995e-96	1.41291909404835e-94	BRIP1	83990
ENSG00000116678.20	1025.73607920226	-2.68108574943285	0.128759851306265	-20.8223737619555	2.71402205401479e-96	2.10560152768907e-94	LEPR	3953
ENSG00000123473.16	1013.03453288648	2.56272401717757	0.123114880049121	20.8157130653507	3.11871011773247e-96	2.40988968217424e-94	STIL	6491
ENSG00000131069.20	3038.43399870304	-1.6261865702951	0.0784182370541538	-20.7373518123353	1.59466529304077e-95	1.22732048330524e-93	ACSS2	55902
ENSG00000286289.1	80.7017426352591	-2.81214627471595	0.135667460695945	-20.7282296011899	1.9275133005248e-95	1.47760721982294e-93	LOC107984270	107984270
ENSG00000189057.11	1351.82535702862	3.06583651484867	0.147947101396211	20.722518291441	2.17031877911934e-95	1.6571627737165e-93	FAM111B	374393
ENSG00000164330.17	1162.99972737283	-2.75328759377859	0.132923092846985	-20.713387981034	2.62340756068919e-95	1.99523571879503e-93	EBF1	1879
ENSG00000187824.9	223.363586547611	-2.11415155316163	0.102206291214924	-20.6851410811482	4.71393236954637e-95	3.57112727509399e-93	TMEM220	388335
ENSG00000134962.7	345.006218004188	-4.11007203684635	0.198966105078357	-20.6571467799891	8.41945155446553e-95	6.35339707535801e-93	KLB	152831
ENSG00000204677.13	117.073147809758	3.95815906460892	0.191726553213937	20.6448141807058	1.08679640178788e-94	8.16915676643515e-93	FAM153CP	653316
ENSG00000139618.16	657.06429508335	2.15256526397813	0.104453723125196	20.607836653157	2.33434003039383e-94	1.74785971733132e-92	BRCA2	675
ENSG00000154736.6	1380.88543457412	-2.87349511909791	0.139485680543882	-20.600645943681	2.70806860446718e-94	2.01986367957903e-92	ADAMTS5	11096
ENSG00000174804.4	3732.18993407701	-2.39683600434336	0.116401563464826	-20.5910980316655	3.29809386762031e-94	2.45048374364189e-92	FZD4	8322
ENSG00000101441.4	178.313471877772	7.97602620079515	0.38785373621686	20.5645207355577	5.70608267042397e-94	4.22337567154215e-92	CST4	1472
ENSG00000240498.9	122.212658435244	3.2354722704101	0.157371989990505	20.5593909729763	6.34241115606129e-94	4.67643888216764e-92	CDKN2B-AS1	100048912
ENSG00000151725.12	1397.96378154787	2.36286728892469	0.11527455113377	20.4977357594107	2.25546502613058e-93	1.65669480512511e-91	CENPU	79682
ENSG00000224940.9	125.673931546557	-4.25086481416235	0.207578539580258	-20.4783443546619	3.35882115802975e-93	2.45779193677343e-91	PRRT4	401399
ENSG00000161281.11	600.706307367645	-2.83042158772435	0.138298060481283	-20.4660974844792	4.31849126164079e-93	3.14809864876893e-91	COX7A1	1346
ENSG00000167676.4	13425.5914543755	-5.10170354414561	0.249663099920862	-20.4343515151528	8.27851258533306e-93	6.01219195952873e-91	PLIN4	729359
ENSG00000198018.7	1571.9329791726	1.37283043381448	0.0672239572527993	20.4217438234389	1.07169659939449e-92	7.75394565809093e-91	ENTPD7	57089
ENSG00000189134.4	28.0585365864358	-2.40502276114016	0.117846257240785	-20.4081386838292	1.41574287831557e-92	1.02049704937687e-90	NKAPL	222698
ENSG00000176438.12	1335.66895690694	-2.74928253233253	0.134872920674367	-20.3842440616401	2.30753450508994e-92	1.65713574607166e-90	SYNE3	161176
ENSG00000143493.13	2751.4977650712	1.37944424709516	0.0677802784329013	20.3517052303161	4.48401867787973e-92	3.20823232664002e-90	INTS7	25896
ENSG00000119969.15	1032.90226213506	2.38107626981967	0.117017806670888	20.3479823931107	4.83780398219089e-92	3.44858661726803e-90	HELLS	3070
ENSG00000144045.14	149.956330854372	4.91710974722089	0.241869330438119	20.3296124329369	7.03559790228515e-92	4.97852308704559e-90	DQX1	165545
ENSG00000167588.13	4885.73905755216	-5.21981714566966	0.256931319833835	-20.3160017589349	9.2836640183001e-92	6.54532195275625e-90	GPD1	2819
ENSG00000173511.10	4749.01687102636	-1.43781562698065	0.0708243467277844	-20.3011491585929	1.25612828717992e-91	8.82395863699698e-90	VEGFB	7423
ENSG00000145681.11	266.821457903276	5.7518828710566	0.283435458545249	20.2934484646999	1.46919563282095e-91	1.02833047952301e-89	HAPLN1	1404
ENSG00000160957.14	1284.02209517602	2.46011360501489	0.121317534109093	20.2783020861821	1.99913716323366e-91	1.38918459422114e-89	RECQL4	9401
ENSG00000103888.17	1266.54733350605	3.78580908872363	0.186834581366001	20.2628927741562	2.73417065111864e-91	1.89314367879247e-89	CEMIP	57214
ENSG00000137135.18	332.473566490078	2.49891241791946	0.123384037213269	20.2531257232255	3.33398729587367e-91	2.30021309220313e-89	ARHGEF39	84904
ENSG00000274180.1	1273.38604126354	-1.89333608085541	0.0935046963105157	-20.2485667090764	3.65726979207484e-91	2.51427536808903e-89	NATD1	256302
ENSG00000101057.16	2925.95609277677	3.50634065568556	0.173564852484916	20.201904968002	9.41926998960358e-91	6.42973348618947e-89	MYBL2	4605
ENSG00000184661.14	571.262997339869	3.34329479979594	0.165558345899545	20.1940577603048	1.10412910542404e-90	7.51041058400761e-89	CDCA2	157313
ENSG00000177363.5	267.292242207477	-3.36590948309645	0.166726123045194	-20.188254975401	1.24173279716017e-90	8.41676988615445e-89	LRRN4CL	221091
ENSG00000165209.19	3819.84624318817	1.33855489711974	0.0664194980735935	20.1530414402802	2.53077341462647e-90	1.70942240642497e-88	STRBP	55342
ENSG00000160298.18	572.435457815402	2.16361808677954	0.107361594201912	20.1526262986603	2.55208770754149e-90	1.71781290363368e-88	C21orf58	54058
ENSG00000188368.10	152.403398071097	2.01420505243123	0.100008244907724	20.1403899677441	3.26753371290714e-90	2.19174362034514e-88	PRR19	284338
ENSG00000180354.16	3191.91009586491	-2.31462804656406	0.114970651328886	-20.1323382951255	3.84419725465177e-90	2.56962638634474e-88	MTURN	222166
ENSG00000162733.19	4079.36642784748	-2.37818270359626	0.118232125536011	-20.1145221132975	5.50671646093377e-90	3.66823271007995e-88	DDR2	4921
ENSG00000091651.9	475.106585221297	3.0684087034445	0.152565003878674	20.1121399104387	5.77766959503511e-90	3.83549901157692e-88	ORC6	23594
ENSG00000165197.5	232.507302598765	-4.5014430531084	0.223826443673043	-20.1113102600331	5.87512401405844e-90	3.88683718162948e-88	VEGFD	2277
ENSG00000196747.4	141.041952814147	5.50944122581056	0.274210174783673	20.0920379054388	8.66323158838142e-90	5.71181937967073e-88	H2AC13	8329
ENSG00000109265.14	366.211077703956	3.4276756727956	0.170617450128883	20.0898306134944	9.05705217644394e-90	5.9511610185219e-88	CRACD	57482
ENSG00000130176.8	2400.52056130024	-3.35744863287465	0.167243417887651	-20.0752213467084	1.21540029708378e-89	7.93212937130556e-88	CNN1	1264
ENSG00000262179.3	45.686846876792	-3.5200680930181	0.175506614241351	-20.0566121580889	1.76721836872833e-89	1.14946546959912e-87	MYMX	101929726
ENSG00000164109.14	1407.22101194545	2.45893710161401	0.122687155373427	20.0423352724225	2.35457299953932e-89	1.52636379882888e-87	MAD2L1	4085
ENSG00000135437.10	94.6070407382895	-3.84270696049435	0.192031499516798	-20.0108157784718	4.43333912000926e-89	2.85477483734463e-87	RDH5	5959
ENSG00000241684.6	54.6477940757897	-2.803191577978	0.140116099069663	-20.0062062574573	4.86278804408679e-89	3.12090828689929e-87	ADAMTS9-AS2	100507098
ENSG00000102385.12	68.9657540894782	2.93082599708579	0.146592591438966	19.9930021586803	6.33662094149653e-89	4.05333918370298e-87	DRP2	1821
ENSG00000144136.11	4694.30584730124	1.28156037781497	0.064272237865855	19.9395636493903	1.84668498244768e-88	1.17736833303381e-86	SLC20A1	6574
ENSG00000165478.7	46.3101859132631	-5.17516129486318	0.259681161705849	-19.9289053578915	2.285052562653e-88	1.45206070412272e-86	HEPACAM	220296
ENSG00000136541.15	108.156912461806	3.50368839083915	0.175920306717813	19.9163385751668	2.93697438130796e-88	1.86021216715106e-86	ERMN	57471
ENSG00000117155.17	1883.09467718778	1.5951844245768	0.0801676845608724	19.8980977598967	4.22667462478421e-88	2.66833007848305e-86	SSX2IP	117178
ENSG00000042445.14	6962.27583520163	-1.64563779800065	0.0827558352583415	-19.8854593499468	5.43820031704217e-88	3.42199197800067e-86	RETSAT	54884
ENSG00000174807.4	4000.42768873383	-2.4491787297869	0.123292021231977	-19.8648599099426	8.19805228388028e-88	5.1418822733766e-86	CD248	57124
ENSG00000102100.16	3111.37502107131	1.21368385766894	0.0611318679404535	19.853537910066	1.02708491777854e-87	6.4211088807915e-86	SLC35A2	7355
ENSG00000144655.15	3314.30805452372	-2.24893990109334	0.113472869245826	-19.8191859960928	2.0337160476012e-87	1.26325809027524e-85	CSRNP1	64651
ENSG00000223656.1	6.99834790694211	-2.75365369684398	0.139053934262001	-19.8027744519306	2.81740908834277e-87	1.74444579386556e-85	HMGB3P10	100129320
ENSG00000118596.12	632.214574851815	-2.73537599102387	0.138184061886944	-19.7951627247854	3.27692197663898e-87	2.02247855414415e-85	SLC16A7	9194
ENSG00000011523.14	2157.31804795204	-1.12463485612003	0.0568741320005347	-19.7741014510685	4.97613391830967e-87	3.06143168897791e-85	CEP68	23177
ENSG00000136826.15	2876.31474487111	-2.80479971201057	0.141864585094895	-19.7709647558227	5.2953629164034e-87	3.24748637520892e-85	KLF4	9314
ENSG00000187758.8	14.1334154581622	-4.78728324359249	0.242148060959729	-19.770066399122	5.39049760628099e-87	3.29536812525747e-85	ADH1A	124
ENSG00000182481.10	8379.51446534707	2.18084048733892	0.110334618006166	19.7656957240479	5.87823571480907e-87	3.58220055327071e-85	KPNA2	3838
ENSG00000197472.15	99.3381366626793	3.86246647912748	0.195432847810564	19.7636503914195	6.12136407758187e-87	3.71863242926813e-85	ZNF695	57116
ENSG00000228168.1	80.31707603961	3.76156526044226	0.190329594992086	19.7634280711766	6.14838832906371e-87	3.72334061883551e-85	HNRNPA1P21	344697
ENSG00000167874.7	136.872849373548	-2.34755948605874	0.118803662917602	-19.7599924817716	6.58145655161806e-87	3.97314305200493e-85	TMEM88	92162
ENSG00000129195.16	427.45913466495	3.13636241980276	0.158732621260167	19.7587767082998	6.74188955183911e-87	4.0573153383934e-85	PIMREG	54478
ENSG00000149380.12	608.479259196745	2.80263406620638	0.141953175506924	19.7433699964654	9.14690367284792e-87	5.48757407304584e-85	P4HA3	283208
ENSG00000156564.9	62.9220131045678	4.23112885830985	0.214470935257403	19.7282156355207	1.23451431950679e-86	7.38338935734745e-85	LRFN2	57497
ENSG00000104147.9	60.2472270728182	2.6110037617799	0.132374978082997	19.7242998608306	1.33391564158351e-86	7.95326616176239e-85	OIP5	11339
ENSG00000240654.6	12.2036401683993	-3.38435817624976	0.171589503479026	-19.7235734565981	1.35321453758891e-86	8.04350721142851e-85	C1QTNF9	338872
ENSG00000162769.13	1591.64542740715	1.77313608875668	0.0899270686172127	19.7174901397519	1.52616194977305e-86	9.04367992199871e-85	FLVCR1	28982
ENSG00000165410.15	1208.15183361815	-1.67701178240988	0.0850747299401427	-19.7122198752767	1.69371530368947e-86	1.00058691855269e-84	CFL2	1073
ENSG00000071539.14	1119.35784957462	2.56413369591316	0.130167411859841	19.698737643137	2.21063336987151e-86	1.30198217802371e-84	TRIP13	9319
ENSG00000119771.15	374.352100818738	-2.42637249961979	0.123228277505584	-19.6900626117235	2.62365096679365e-86	1.54053767101884e-84	KLHL29	114818
ENSG00000162814.11	304.8301010889	2.64239409921418	0.134340053894117	19.6694434952128	3.9408181664791e-86	2.3069310709104e-84	SPATA17	128153
ENSG00000135144.7	561.515267670296	-2.84056314694688	0.144455702641707	-19.6639045395966	4.39558837788916e-86	2.56021372921867e-84	DTX1	1840
